Entity,Year,Estimated maternal mortality ratio,Population (historical)
Data source:,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017
SVK,1960,,4124444
SVK,1961,,4185347
SVK,1962,,4235795
SVK,1963,,4278467
SVK,1964,,4323295
SVK,1965,,4365055
SVK,1966,,4402206
SVK,1967,,4436106
SVK,1968,,4466440
SVK,1969,,4495039
SVK,1970,,4525875
SVK,1971,,4560415
SVK,1972,,4599802
SVK,1973,,4643683
SVK,1974,,4690648
SVK,1975,,4739175
SVK,1976,,4788513
SVK,1977,,4837710
SVK,1978,,4885733
SVK,1979,,4933452
SVK,1980,,4976659
SVK,1981,,5014960
SVK,1982,,5051810
SVK,1983,,5086443
SVK,1984,,5119394
SVK,2021,,5442767
SVK,2022,,5473194
SVK,2023,,5518057
SVN,1985,16.026314,1941480
SVN,1986,15.947691,1964833
SVN,1987,15.531266,1988028
SVN,1988,14.367805,1993520
SVN,1989,14.762241,1995464
SVN,1990,12.656847,1998010
SVN,1991,13.067245,1999192
SVN,1992,13.69373,1995863
SVN,1993,13.995866,1990814
SVN,1994,13.348543,1988260
SVN,1995,13.629363,1988099
SVN,1996,13.082703,1986792
SVN,1997,13.65471,1984399
SVN,1998,10.571852,1980071
SVN,1999,10.056857,1981198
SVN,2000,11.927716,1986818
SVN,2001,8.783966,1989685
SVN,2002,8.480008,1991573
SVN,2003,8.786046,1992502
SVN,2004,9.562208,1993549
SVN,2005,9.243438,1996914
SVN,2006,7.6920123,2003113
SVN,2007,6.958285,2014161
SVN,2008,5.936532,2025090
SVN,2009,6.837798,2035611
SVN,2010,6.036748,2044612
SVN,2011,6.0854073,2048805
SVN,2012,5.8347216,2053321
SVN,2013,5.422897,2056452
SVN,2014,5.010551,2058396
SVN,2015,5.0382833,2059947
SVN,2016,4.633402,2061379
SVN,2017,4.434364,2062410
SVN,2018,4.366176,2069484
SVN,2019,3.467772,2083436
SVN,2020,4.533144,2102419
SVN,-10000,,1308
SVN,-9000,,2078
SVN,-8000,,3300
SVN,-7000,,5242
SVN,-6000,,8326
SVN,-5000,,13224
SVN,-4000,,21004
SVN,-3000,,33359
SVN,-2000,,52982
SVN,-1000,,84148
SVN,0,,133648
SVN,100,,138598
SVN,200,,143731
SVN,300,,149054
SVN,400,,154575
SVN,500,,160300
SVN,600,,166237
SVN,700,,172394
SVN,800,,178779
SVN,900,,185400
SVN,1000,,192267
SVN,1100,,199388
SVN,1200,,206773
SVN,1300,,214431
SVN,1400,,222373
SVN,1500,,230609
SVN,1600,,239150
SVN,1700,,248008
SVN,1710,,258131
SVN,1720,,268667
SVN,1730,,279633
SVN,1740,,291046
SVN,1750,,302926
SVN,1760,,315290
SVN,1770,,328159
SVN,1780,,341553
SVN,1790,,355494
SVN,1800,,469664
SVN,1801,,469664
SVN,1802,,469664
SVN,1803,,469664
SVN,1804,,469664
SVN,1805,,469664
SVN,1806,,469664
SVN,1807,,469664
SVN,1808,,469664
SVN,1809,,469664
SVN,1810,,469664
SVN,1811,,469664
SVN,1812,,469664
SVN,1813,,469664
SVN,1814,,469664
SVN,1815,,469664
SVN,1816,,469664
SVN,1817,,469664
SVN,1818,,469664
SVN,1819,,470491
SVN,1820,,472152
SVN,1821,,474655
SVN,1822,,478007
SVN,1823,,482215
SVN,1824,,486460
SVN,1825,,490743
SVN,1826,,495063
SVN,1827,,499422
SVN,1828,,503818
SVN,1829,,508254
SVN,1830,,512728
SVN,1831,,517242
SVN,1832,,521796
SVN,1833,,526390
SVN,1834,,531024
SVN,1835,,535699
SVN,1836,,540415
SVN,1837,,545173
SVN,1838,,549972
SVN,1839,,554814
SVN,1840,,559698
SVN,1841,,564626
SVN,1842,,569597
SVN,1843,,574611
SVN,1844,,579670
SVN,1845,,584773
SVN,1846,,589921
SVN,1847,,595115
SVN,1848,,600354
SVN,1849,,605639
SVN,1850,,610971
SVN,1851,,616223
SVN,1852,,621519
SVN,1853,,626861
SVN,1854,,632248
SVN,1855,,637682
SVN,1856,,643163
SVN,1857,,648691
SVN,1858,,654266
SVN,1859,,659889
SVN,1860,,665560
SVN,1861,,671280
SVN,1862,,677049
SVN,1863,,682868
SVN,1864,,688737
SVN,1865,,694656
SVN,1866,,700626
SVN,1867,,706647
SVN,1868,,712720
SVN,1869,,718846
SVN,1870,,725023
SVN,1871,,731254
SVN,1872,,737538
SVN,1873,,743877
SVN,1874,,750270
SVN,1875,,756717
SVN,1876,,763220
SVN,1877,,769779
SVN,1878,,776394
SVN,1879,,783066
SVN,1880,,789796
SVN,1881,,796583
SVN,1882,,803428
SVN,1883,,810332
SVN,1884,,817296
SVN,1885,,824319
SVN,1886,,831403
SVN,1887,,838547
SVN,1888,,845753
SVN,1889,,853021
SVN,1890,,860351
SVN,1891,,867744
SVN,1892,,875201
SVN,1893,,882721
SVN,1894,,890306
SVN,1895,,897957
SVN,1896,,905673
SVN,1897,,913455
SVN,1898,,921304
SVN,1899,,929221
SVN,1900,,937205
SVN,1901,,945258
SVN,1902,,953380
SVN,1903,,961572
SVN,1904,,969835
SVN,1905,,978168
SVN,1906,,986573
SVN,1907,,995050
SVN,1908,,1003599
SVN,1909,,1012223
SVN,1910,,1020920
SVN,1911,,1029692
SVN,1912,,1038539
SVN,1913,,1047462
SVN,1914,,1056462
SVN,1915,,1065539
SVN,1916,,1074694
SVN,1917,,1083928
SVN,1918,,1093471
SVN,1919,,1103097
SVN,1920,,1112809
SVN,1921,,1122606
SVN,1922,,1132489
SVN,1923,,1142459
SVN,1924,,1152517
SVN,1925,,1162663
SVN,1926,,1172899
SVN,1927,,1183225
SVN,1928,,1193642
SVN,1929,,1204150
SVN,1930,,1214751
SVN,1931,,1225445
SVN,1932,,1236234
SVN,1933,,1247117
SVN,1934,,1258096
SVN,1935,,1269172
SVN,1936,,1280346
SVN,1937,,1291618
SVN,1938,,1302989
SVN,1939,,1314460
SVN,1940,,1326032
SVN,1941,,1337706
SVN,1942,,1349483
SVN,1943,,1361363
SVN,1944,,1373348
SVN,1945,,1385439
SVN,1946,,1397636
SVN,1947,,1409940
SVN,1948,,1422353
SVN,1949,,1434054
SVN,1950,,1446362
SVN,1951,,1462731
SVN,1952,,1479671
SVN,1953,,1497562
SVN,1954,,1515603
SVN,1955,,1532637
SVN,1956,,1548767
SVN,1957,,1564154
SVN,1958,,1578540
SVN,1959,,1592117
SVN,1960,,1605080
SVN,1961,,1618564
SVN,1962,,1633084
SVN,1963,,1647447
SVN,1964,,1661355
SVN,1965,,1675320
SVN,1966,,1689638
SVN,1967,,1703875
SVN,1968,,1716933
SVN,1969,,1728679
SVN,1970,,1739869
SVN,1971,,1752715
SVN,1972,,1768219
SVN,1973,,1784577
SVN,1974,,1801035
SVN,1975,,1817593
SVN,1976,,1834353
SVN,1977,,1851329
SVN,1978,,1868516
SVN,1979,,1885913
SVN,1980,,1903076
SVN,1981,,1914594
SVN,1982,,1917975
SVN,1983,,1923360
SVN,1984,,1932706
SVN,2021,,2113495
SVN,2022,,2115230
SVN,2023,,2118395
SLB,1985,179.20615,282468
SLB,1986,199.05267,291854
SLB,1987,166.14713,301427
SLB,1988,164.58499,311278
SLB,1989,167.81087,321293
SLB,1990,167.77612,331449
SLB,1991,151.02043,341745
SLB,1992,153.19539,352213
SLB,1993,156.82484,362851
SLB,1994,147.29684,373685
SLB,1995,143.26552,384743
SLB,1996,145.56343,396017
SLB,1997,149.19571,407480
SLB,1998,144.82976,419078
SLB,1999,144.83879,430512
SLB,2000,150.14598,440481
SLB,2001,156.95988,449137
SLB,2002,152.11642,457676
SLB,2003,156.94917,466163
SLB,2004,158.85736,474618
SLB,2005,152.97502,483090
SLB,2006,146.65326,491602
SLB,2007,155.44746,500166
SLB,2008,151.7633,508802
SLB,2009,145.9691,518150
SLB,2010,147.06342,532977
SLB,2011,140.66943,552957
SLB,2012,141.9325,573622
SLB,2013,138.43477,594952
SLB,2014,140.03583,616915
SLB,2015,140.8997,639423
SLB,2016,132.73499,662387
SLB,2017,133.3699,685674
SLB,2018,127.143265,709109
SLB,2019,127.18191,728156
SLB,2020,122.24951,744507
SLB,-4000,,1
SLB,-3000,,1
SLB,-2000,,2
SLB,-1000,,2
SLB,0,,3
SLB,100,,4
SLB,200,,7
SLB,300,,11
SLB,400,,16
SLB,500,,25
SLB,600,,37
SLB,700,,56
SLB,800,,84
SLB,900,,127
SLB,1000,,190
SLB,1100,,286
SLB,1200,,429
SLB,1300,,643
SLB,1400,,965
SLB,1500,,1448
SLB,1600,,2173
SLB,1700,,3259
SLB,1710,,4074
SLB,1720,,5093
SLB,1730,,6366
SLB,1740,,7958
SLB,1750,,9947
SLB,1760,,12434
SLB,1770,,15543
SLB,1780,,19429
SLB,1790,,24287
SLB,1800,,56998
SLB,1801,,56998
SLB,1802,,56998
SLB,1803,,56998
SLB,1804,,56998
SLB,1805,,56998
SLB,1806,,56998
SLB,1807,,56998
SLB,1808,,56998
SLB,1809,,56998
SLB,1810,,56998
SLB,1811,,56998
SLB,1812,,56998
SLB,1813,,56998
SLB,1814,,56998
SLB,1815,,56998
SLB,1816,,56998
SLB,1817,,56998
SLB,1818,,56998
SLB,1819,,57121
SLB,1820,,57369
SLB,1821,,57743
SLB,1822,,58244
SLB,1823,,58873
SLB,1824,,59510
SLB,1825,,60153
SLB,1826,,60803
SLB,1827,,61460
SLB,1828,,62125
SLB,1829,,62796
SLB,1830,,63475
SLB,1831,,64161
SLB,1832,,64855
SLB,1833,,65556
SLB,1834,,66264
SLB,1835,,66981
SLB,1836,,67705
SLB,1837,,68436
SLB,1838,,69176
SLB,1839,,69924
SLB,1840,,70680
SLB,1841,,71444
SLB,1842,,72216
SLB,1843,,72997
SLB,1844,,73786
SLB,1845,,74583
SLB,1846,,75389
SLB,1847,,76204
SLB,1848,,77028
SLB,1849,,77861
SLB,1850,,78702
SLB,1851,,79533
SLB,1852,,80372
SLB,1853,,81221
SLB,1854,,82078
SLB,1855,,82944
SLB,1856,,83820
SLB,1857,,84704
SLB,1858,,85598
SLB,1859,,86502
SLB,1860,,87415
SLB,1861,,88337
SLB,1862,,89270
SLB,1863,,90212
SLB,1864,,91164
SLB,1865,,92126
SLB,1866,,93098
SLB,1867,,94081
SLB,1868,,95074
SLB,1869,,96077
SLB,1870,,97091
SLB,1871,,98116
SLB,1872,,99151
SLB,1873,,100197
SLB,1874,,101255
SLB,1875,,102323
SLB,1876,,103403
SLB,1877,,104494
SLB,1878,,105597
SLB,1879,,106711
SLB,1880,,107838
SLB,1881,,108976
SLB,1882,,110126
SLB,1883,,111288
SLB,1884,,112462
SLB,1885,,113649
SLB,1886,,114848
SLB,1887,,116060
SLB,1888,,117285
SLB,1889,,118522
SLB,1890,,119773
SLB,1891,,121037
SLB,1892,,122314
SLB,1893,,123605
SLB,1894,,124909
SLB,1895,,126227
SLB,1896,,127559
SLB,1897,,128905
SLB,1898,,130265
SLB,1899,,131639
SLB,1900,,133028
SLB,1901,,134432
SLB,1902,,135851
SLB,1903,,137284
SLB,1904,,138733
SLB,1905,,140196
SLB,1906,,141676
SLB,1907,,143170
SLB,1908,,144681
SLB,1909,,145908
SLB,1910,,146847
SLB,1911,,147497
SLB,1912,,147854
SLB,1913,,147914
SLB,1914,,147975
SLB,1915,,148035
SLB,1916,,148096
SLB,1917,,148156
SLB,1918,,148255
SLB,1919,,146959
SLB,1920,,144333
SLB,1921,,140437
SLB,1922,,135329
SLB,1923,,129064
SLB,1924,,123089
SLB,1925,,117391
SLB,1926,,111957
SLB,1927,,106774
SLB,1928,,101831
SLB,1929,,97992
SLB,1930,,95207
SLB,1931,,93428
SLB,1932,,92610
SLB,1933,,92708
SLB,1934,,92806
SLB,1935,,92904
SLB,1936,,93002
SLB,1937,,93101
SLB,1938,,93199
SLB,1939,,93496
SLB,1940,,93992
SLB,1941,,94691
SLB,1942,,95595
SLB,1943,,96707
SLB,1944,,97832
SLB,1945,,98970
SLB,1946,,100121
SLB,1947,,101286
SLB,1948,,102464
SLB,1949,,103770
SLB,1950,,108648
SLB,1951,,110970
SLB,1952,,113500
SLB,1953,,116222
SLB,1954,,119124
SLB,1955,,122200
SLB,1956,,125357
SLB,1957,,128689
SLB,1958,,132320
SLB,1959,,136144
SLB,1960,,139695
SLB,1961,,142921
SLB,1962,,146209
SLB,1963,,149607
SLB,1964,,153098
SLB,1965,,156697
SLB,1966,,160404
SLB,1967,,164255
SLB,1968,,168297
SLB,1969,,172489
SLB,1970,,176590
SLB,1971,,180655
SLB,1972,,185005
SLB,1973,,189788
SLB,1974,,195057
SLB,1975,,200758
SLB,1976,,207210
SLB,1977,,214426
SLB,1978,,222040
SLB,1979,,229964
SLB,1980,,238147
SLB,1981,,246568
SLB,1982,,255213
SLB,1983,,264084
SLB,1984,,273177
SLB,2021,,762594
SLB,2022,,781075
SLB,2023,,800013
SOM,1985,1199.0178,6693295
SOM,1986,1181.7593,6974789
SOM,1987,1129.7269,7228308
SOM,1988,1119.7664,7235363
SOM,1989,1121.6539,7114828
SOM,1990,1104.4918,7082816
SOM,1991,1038.3301,6813762
SOM,1992,972.6679,6495109
SOM,1993,1060.9824,6681408
SOM,1994,1095.1934,7026804
SOM,1995,1078.8799,7285014
SOM,1996,1094.486,7554477
SOM,1997,1121.4733,7824531
SOM,1998,1103.9889,8155414
SOM,1999,1110.9637,8492068
SOM,2000,1096.9272,8838716
SOM,2001,1084.0923,9198496
SOM,2002,1087.0653,9550070
SOM,2003,1094.1523,9909162
SOM,2004,1101.5406,10281000
SOM,2005,1079.9648,10644234
SOM,2006,1068.3894,10975503
SOM,2007,1062.3552,11322582
SOM,2008,1015.1219,11663088
SOM,2009,950.922,11961204
SOM,2010,963.1854,12261762
SOM,2011,939.6998,12348829
SOM,2012,862.8962,12461164
SOM,2013,828.2818,12869599
SOM,2014,792.551,13339498
SOM,2015,760.94025,13806969
SOM,2016,710.8868,14348740
SOM,2017,683.24774,14916629
SOM,2018,650.67755,15452489
SOM,2019,606.238,16030969
SOM,2020,620.6824,16651200
SOM,-10000,,3470
SOM,-9000,,5206
SOM,-8000,,7809
SOM,-7000,,11714
SOM,-6000,,17571
SOM,-5000,,26357
SOM,-4000,,39535
SOM,-3000,,59303
SOM,-2000,,88955
SOM,-1000,,133432
SOM,0,,200149
SOM,100,,214652
SOM,200,,230207
SOM,300,,246889
SOM,400,,264779
SOM,500,,283966
SOM,600,,304544
SOM,700,,326612
SOM,800,,350280
SOM,900,,369740
SOM,1000,,389200
SOM,1100,,467040
SOM,1200,,544880
SOM,1300,,622720
SOM,1400,,700560
SOM,1500,,778400
SOM,1600,,827050
SOM,1700,,875700
SOM,1710,,886058
SOM,1720,,896416
SOM,1730,,906775
SOM,1740,,917133
SOM,1750,,927491
SOM,1760,,937850
SOM,1770,,948208
SOM,1780,,958566
SOM,1790,,968925
SOM,1800,,988951
SOM,1801,,989372
SOM,1802,,989796
SOM,1803,,990219
SOM,1804,,990642
SOM,1805,,991066
SOM,1806,,991490
SOM,1807,,991914
SOM,1808,,992338
SOM,1809,,992762
SOM,1810,,993190
SOM,1811,,993894
SOM,1812,,994879
SOM,1813,,996147
SOM,1814,,997700
SOM,1815,,999540
SOM,1816,,1001670
SOM,1817,,1004090
SOM,1818,,1006802
SOM,1819,,1009810
SOM,1820,,1013114
SOM,1821,,1019757
SOM,1822,,1026458
SOM,1823,,1039860
SOM,1824,,1053438
SOM,1825,,1067193
SOM,1826,,1081128
SOM,1827,,1095244
SOM,1828,,1109545
SOM,1829,,1124033
SOM,1830,,1138709
SOM,1831,,1153578
SOM,1832,,1168640
SOM,1833,,1183900
SOM,1834,,1199358
SOM,1835,,1215018
SOM,1836,,1230883
SOM,1837,,1246955
SOM,1838,,1263237
SOM,1839,,1279731
SOM,1840,,1296441
SOM,1841,,1313369
SOM,1842,,1330518
SOM,1843,,1347891
SOM,1844,,1365491
SOM,1845,,1383320
SOM,1846,,1401383
SOM,1847,,1419681
SOM,1848,,1438218
SOM,1849,,1453143
SOM,1850,,1464409
SOM,1851,,1471377
SOM,1852,,1474586
SOM,1853,,1473992
SOM,1854,,1473398
SOM,1855,,1472804
SOM,1856,,1472211
SOM,1857,,1471617
SOM,1858,,1471023
SOM,1859,,1470429
SOM,1860,,1469836
SOM,1861,,1469242
SOM,1862,,1468648
SOM,1863,,1468054
SOM,1864,,1467461
SOM,1865,,1466867
SOM,1866,,1466273
SOM,1867,,1465680
SOM,1868,,1465086
SOM,1869,,1464785
SOM,1870,,1464777
SOM,1871,,1465062
SOM,1872,,1465639
SOM,1873,,1466509
SOM,1874,,1467380
SOM,1875,,1468250
SOM,1876,,1469121
SOM,1877,,1469992
SOM,1878,,1470864
SOM,1879,,1471736
SOM,1880,,1472608
SOM,1881,,1473480
SOM,1882,,1474352
SOM,1883,,1475225
SOM,1884,,1476098
SOM,1885,,1476972
SOM,1886,,1477845
SOM,1887,,1478719
SOM,1888,,1479594
SOM,1889,,1481061
SOM,1890,,1483123
SOM,1891,,1485781
SOM,1892,,1489037
SOM,1893,,1492893
SOM,1894,,1496759
SOM,1895,,1500634
SOM,1896,,1504520
SOM,1897,,1508415
SOM,1898,,1512319
SOM,1899,,1516234
SOM,1900,,1520159
SOM,1901,,1524093
SOM,1902,,1528038
SOM,1903,,1531992
SOM,1904,,1535956
SOM,1905,,1539931
SOM,1906,,1543915
SOM,1907,,1547909
SOM,1908,,1551914
SOM,1909,,1555616
SOM,1910,,1559015
SOM,1911,,1562110
SOM,1912,,1564900
SOM,1913,,1567383
SOM,1914,,1569869
SOM,1915,,1572359
SOM,1916,,1574853
SOM,1917,,1577351
SOM,1918,,1580505
SOM,1919,,1586205
SOM,1920,,1594481
SOM,1921,,1605363
SOM,1922,,1618883
SOM,1923,,1635072
SOM,1924,,1651422
SOM,1925,,1667937
SOM,1926,,1684616
SOM,1927,,1701462
SOM,1928,,1718477
SOM,1929,,1734960
SOM,1930,,1750902
SOM,1931,,1766291
SOM,1932,,1781115
SOM,1933,,1795364
SOM,1934,,1809727
SOM,1935,,1824205
SOM,1936,,1838799
SOM,1937,,1853509
SOM,1938,,1868337
SOM,1939,,1885942
SOM,1940,,1906384
SOM,1941,,1929728
SOM,1942,,1956037
SOM,1943,,1985378
SOM,1944,,2015159
SOM,1945,,2045386
SOM,1946,,2076067
SOM,1947,,2107208
SOM,1948,,2138816
SOM,1949,,2174056
SOM,1950,,2213140
SOM,1951,,2276684
SOM,1952,,2340258
SOM,1953,,2403574
SOM,1954,,2467314
SOM,1955,,2532252
SOM,1956,,2598374
SOM,1957,,2665714
SOM,1958,,2733407
SOM,1959,,2803092
SOM,1960,,2876333
SOM,1961,,2952057
SOM,1962,,3030095
SOM,1963,,3110362
SOM,1964,,3192798
SOM,1965,,3277875
SOM,1966,,3365114
SOM,1967,,3454541
SOM,1968,,3546593
SOM,1969,,3641020
SOM,1970,,3738450
SOM,1971,,3837694
SOM,1972,,3939438
SOM,1973,,4045588
SOM,1974,,4151851
SOM,1975,,4257541
SOM,1976,,4365815
SOM,1977,,4484060
SOM,1978,,4814898
SOM,1979,,5449117
SOM,1980,,5936154
SOM,1981,,5982853
SOM,1982,,6003837
SOM,1983,,6198435
SOM,1984,,6428395
SOM,2021,,17271435
SOM,2022,,17801893
SOM,2023,,18358621
ZAF,1985,168.02414,35042097
ZAF,1986,162.40977,36180519
ZAF,1987,163.53503,37326193
ZAF,1988,151.36563,38480645
ZAF,1989,159.79993,39628574
ZAF,1990,150.3002,40746273
