Country Name,Country Code,Year,Value,Disaggregation
Senegal,SEN,2002,39,"total, 15+"
Senegal,SEN,1988,27,"total, 15+"
Serbia,SRB,2019,99,"total, 15+"
Serbia,SRB,2016,99,"total, 15+"
Serbia,SRB,2011,98,"total, 15+"
Serbia,SRB,2003,96,"total, 15+"
Seychelles,SYC,2020,96.2,"total, 15+"
Seychelles,SYC,2010,94,"total, 15+"
Seychelles,SYC,2002,92,"total, 15+"
Seychelles,SYC,1994,88,"total, 15+"
Seychelles,SYC,1987,84,"total, 15+"
Sierra Leone,SLE,2022,48.64,"total, 15+"
Sierra Leone,SLE,2019,43.578,"total, 15+"
Sierra Leone,SLE,2017,44.833,"total, 15+"
Sierra Leone,SLE,2013,32.426,"total, 15+"
Sierra Leone,SLE,2004,35,"total, 15+"
Singapore,SGP,2021,98,"total, 15+"
Singapore,SGP,2020,97,"total, 15+"
Singapore,SGP,2019,97,"total, 15+"
Singapore,SGP,2018,97,"total, 15+"
Singapore,SGP,2017,97,"total, 15+"
Singapore,SGP,2016,97,"total, 15+"
Singapore,SGP,2015,97,"total, 15+"
Singapore,SGP,2014,97,"total, 15+"
Singapore,SGP,2013,97,"total, 15+"
Singapore,SGP,2012,96,"total, 15+"
Singapore,SGP,2011,96,"total, 15+"
Singapore,SGP,2010,96,"total, 15+"
Singapore,SGP,2000,93,"total, 15+"
Singapore,SGP,1990,89,"total, 15+"
Singapore,SGP,1980,83,"total, 15+"
Slovenia,SVN,2001,99.6,"total, 15+"
Slovenia,SVN,1991,100,"total, 15+"
Solomon Islands,SLB,1999,77,"total, 15+"
Somalia,SOM,2022,54,"total, 15+"
Somalia,SOM,1972,5.405,"total, 15+"
South Africa,ZAF,2021,90,"total, 15+"
South Africa,ZAF,2019,95,"total, 15+"
South Africa,ZAF,2017,87,"total, 15+"
South Africa,ZAF,2016,91.737,"total, 15+"
South Africa,ZAF,2015,94,"total, 15+"
South Africa,ZAF,2014,94,"total, 15+"
South Africa,ZAF,2012,94,"total, 15+"
South Africa,ZAF,2011,93,"total, 15+"
South Africa,ZAF,2010,93,"total, 15+"
South Africa,ZAF,2009,93,"total, 15+"
South Africa,ZAF,2007,89,"total, 15+"
South Africa,ZAF,1996,82,"total, 15+"
South Africa,ZAF,1980,76,"total, 15+"
South Sudan,SSD,2018,34.523,"total, 15+"
South Sudan,SSD,2008,27,"total, 15+"
Spain,ESP,2020,99,"total, 15+"
Spain,ESP,2018,98,"total, 15+"
Spain,ESP,2016,98,"total, 15+"
Spain,ESP,2015,98,"total, 15+"
Spain,ESP,2014,98,"total, 15+"
Spain,ESP,2013,98,"total, 15+"
Spain,ESP,2012,98,"total, 15+"
Spain,ESP,2011,98,"total, 15+"
Spain,ESP,2010,98,"total, 15+"
Spain,ESP,2009,98,"total, 15+"
Spain,ESP,2008,98,"total, 15+"
Spain,ESP,2007,98,"total, 15+"
Spain,ESP,2006,98,"total, 15+"
Spain,ESP,2005,98,"total, 15+"
Spain,ESP,2004,97,"total, 15+"
Spain,ESP,1991,96,"total, 15+"
Spain,ESP,1981,93,"total, 15+"
Sri Lanka,LKA,2022,92,"total, 15+"
Sri Lanka,LKA,2021,92,"total, 15+"
Sri Lanka,LKA,2020,92,"total, 15+"
Sri Lanka,LKA,2019,92,"total, 15+"
Sri Lanka,LKA,2018,92,"total, 15+"
Sri Lanka,LKA,2017,92,"total, 15+"
Sri Lanka,LKA,2016,92,"total, 15+"
Sri Lanka,LKA,2010,91,"total, 15+"
Sri Lanka,LKA,2008,91,"total, 15+"
Sri Lanka,LKA,2006,91,"total, 15+"
Sri Lanka,LKA,2001,91,"total, 15+"
Sri Lanka,LKA,1981,87,"total, 15+"
St. Vincent and the Grenadines,VCT,1980,96.9,"total, 15+"
St. Vincent and the Grenadines,VCT,1970,96,"total, 15+"
Sudan,SDN,2018,60.697,"total, 15+"
Sudan,SDN,2008,54,"total, 15+"
Sudan,SDN,2000,61,"total, 15+"
Suriname,SUR,2021,95,"total, 15+"
Suriname,SUR,2012,93,"total, 15+"
Suriname,SUR,2010,95,"total, 15+"
Suriname,SUR,2008,95,"total, 15+"
Suriname,SUR,2004,90,"total, 15+"
Syrian Arab Republic,SYR,2021,94,"total, 15+"
Syrian Arab Republic,SYR,2014,86.3,"total, 15+"
Syrian Arab Republic,SYR,2004,81,"total, 15+"
Syrian Arab Republic,SYR,2002,83,"total, 15+"
Syrian Arab Republic,SYR,1981,56,"total, 15+"
Tajikistan,TJK,2010,99.7,"total, 15+"
Tajikistan,TJK,2000,99,"total, 15+"
Tajikistan,TJK,1989,98,"total, 15+"
Tanzania,TZA,2022,82.02,"total, 15+"
Tanzania,TZA,2015,78,"total, 15+"
Tanzania,TZA,2012,78,"total, 15+"
Tanzania,TZA,2010,67.801,"total, 15+"
Tanzania,TZA,2002,69,"total, 15+"
Tanzania,TZA,1988,59,"total, 15+"
Thailand,THA,2022,91.1,"total, 15+"
Thailand,THA,2021,94.1,"total, 15+"
Thailand,THA,2019,91.269,"total, 15+"
Thailand,THA,2018,94,"total, 15+"
Thailand,THA,2016,91.981,"total, 15+"
Thailand,THA,2015,93,"total, 15+"
Thailand,THA,2013,94,"total, 15+"
Thailand,THA,2010,96,"total, 15+"
Thailand,THA,2005,94,"total, 15+"
Thailand,THA,2000,93,"total, 15+"
Thailand,THA,1980,88,"total, 15+"
Timor-Leste,TLS,2020,69.9,"total, 15+"
Timor-Leste,TLS,2016,65.779,"total, 15+"
Timor-Leste,TLS,2010,58,"total, 15+"
Timor-Leste,TLS,2007,51,"total, 15+"
Timor-Leste,TLS,2001,38,"total, 15+"
Togo,TGO,2019,67,"total, 15+"
Togo,TGO,2015,64,"total, 15+"
Togo,TGO,2011,60,"total, 15+"
Togo,TGO,2009,57,"total, 15+"
Togo,TGO,2006,57,"total, 15+"
Togo,TGO,2000,53,"total, 15+"
Tonga,TON,2021,99.4,"total, 15+"
Tonga,TON,2019,91.052,"total, 15+"
Tonga,TON,2011,99,"total, 15+"
Tonga,TON,2006,99,"total, 15+"
Tonga,TON,1996,99,"total, 15+"
Tonga,TON,1976,100,"total, 15+"
Trinidad and Tobago,TTO,2000,97.9,"total, 15+"
Trinidad and Tobago,TTO,1990,97,"total, 15+"
Trinidad and Tobago,TTO,1980,95,"total, 15+"
Tunisia,TUN,2022,85.215,"total, 15+"
Tunisia,TUN,2019,81,"total, 15+"
Tunisia,TUN,2018,79.475,"total, 15+"
Tunisia,TUN,2014,79,"total, 15+"
Tunisia,TUN,2012,80,"total, 15+"
Tunisia,TUN,2011,80,"total, 15+"
Tunisia,TUN,2010,79,"total, 15+"
Tunisia,TUN,2008,78,"total, 15+"
Tunisia,TUN,2007,77,"total, 15+"
Tunisia,TUN,2004,74,"total, 15+"
Tunisia,TUN,1984,48,"total, 15+"
Turkiye,TUR,2019,97,"total, 15+"
Turkiye,TUR,2017,96,"total, 15+"
Turkiye,TUR,2016,96,"total, 15+"
Turkiye,TUR,2015,96,"total, 15+"
Turkiye,TUR,2014,95,"total, 15+"
Turkiye,TUR,2013,95,"total, 15+"
Turkiye,TUR,2012,95,"total, 15+"
Turkiye,TUR,2011,94,"total, 15+"
Turkiye,TUR,2010,93,"total, 15+"
Turkiye,TUR,2009,91,"total, 15+"
Turkiye,TUR,2007,89,"total, 15+"
Turkiye,TUR,2006,88,"total, 15+"
Turkiye,TUR,2005,88,"total, 15+"
Turkiye,TUR,2004,87,"total, 15+"
Turkiye,TUR,1990,79,"total, 15+"
Turkiye,TUR,1985,76,"total, 15+"
Turkiye,TUR,1980,66,"total, 15+"
Turkiye,TUR,1975,62,"total, 15+"
Turkmenistan,TKM,2005,99.4,"total, 15+"
Turkmenistan,TKM,1995,99,"total, 15+"
Uganda,UGA,2022,80.59,"total, 15+"
Uganda,UGA,2016,69.101,"total, 15+"
Uganda,UGA,2012,70,"total, 15+"
Uganda,UGA,2010,73,"total, 15+"
Uganda,UGA,2006,71,"total, 15+"
Uganda,UGA,2002,68,"total, 15+"
Uganda,UGA,1991,56,"total, 15+"
Ukraine,UKR,2021,100,"total, 15+"
Ukraine,UKR,2012,99.974,"total, 15+"
Ukraine,UKR,2001,99,"total, 15+"
United Arab Emirates,ARE,2022,98,"total, 15+"
United Arab Emirates,ARE,2021,98,"total, 15+"
United Arab Emirates,ARE,2019,98,"total, 15+"
United Arab Emirates,ARE,2005,90,"total, 15+"
United Arab Emirates,ARE,1985,71,"total, 15+"
United Arab Emirates,ARE,1975,54,"total, 15+"
Uruguay,URY,2022,99,"total, 15+"
Uruguay,URY,2019,99,"total, 15+"
Uruguay,URY,2018,99,"total, 15+"
Uruguay,URY,2017,99,"total, 15+"
Uruguay,URY,2016,99,"total, 15+"
Uruguay,URY,2015,99,"total, 15+"
Uruguay,URY,2014,98,"total, 15+"
Uruguay,URY,2013,98,"total, 15+"
Uruguay,URY,2012,98,"total, 15+"
Uruguay,URY,2011,98,"total, 15+"
Uruguay,URY,2010,98,"total, 15+"
Uruguay,URY,2009,98,"total, 15+"
Uruguay,URY,2008,98,"total, 15+"
Uruguay,URY,2007,98,"total, 15+"
Uruguay,URY,2006,98,"total, 15+"
Uruguay,URY,1996,97,"total, 15+"
Uruguay,URY,1985,95,"total, 15+"
Uruguay,URY,1975,94,"total, 15+"
Uzbekistan,UZB,2022,100,"total, 15+"
Uzbekistan,UZB,2021,100,"total, 15+"
Uzbekistan,UZB,2019,100,"total, 15+"
Uzbekistan,UZB,2018,100,"total, 15+"
Uzbekistan,UZB,2016,100,"total, 15+"
Uzbekistan,UZB,2015,100,"total, 15+"
Uzbekistan,UZB,2014,100,"total, 15+"
Uzbekistan,UZB,2013,100,"total, 15+"
Uzbekistan,UZB,2000,99,"total, 15+"
Vanuatu,VUT,2021,89.1,"total, 15+"
Vanuatu,VUT,2014,84.7,"total, 15+"
Vanuatu,VUT,2004,78.4,"total, 15+"
Vanuatu,VUT,1999,74,"total, 15+"
Vanuatu,VUT,1994,68.7,"total, 15+"
Vanuatu,VUT,1984,58.2,"total, 15+"
Vanuatu,VUT,1979,53,"total, 15+"
"Venezuela, RB",VEN,2022,97.6,"total, 15+"
"Venezuela, RB",VEN,2016,97,"total, 15+"
"Venezuela, RB",VEN,2015,97,"total, 15+"
"Venezuela, RB",VEN,2011,95,"total, 15+"
"Venezuela, RB",VEN,2009,96,"total, 15+"
"Venezuela, RB",VEN,2007,95,"total, 15+"
"Venezuela, RB",VEN,2001,93,"total, 15+"
"Venezuela, RB",VEN,1990,90,"total, 15+"
"Venezuela, RB",VEN,1981,85,"total, 15+"
Viet Nam,VNM,2022,96,"total, 15+"
Viet Nam,VNM,2019,96,"total, 15+"
Viet Nam,VNM,2009,94,"total, 15+"
Viet Nam,VNM,2000,90,"total, 15+"
Viet Nam,VNM,1999,90,"total, 15+"
Viet Nam,VNM,1989,88,"total, 15+"
Viet Nam,VNM,1979,84,"total, 15+"
West Bank and Gaza,PSE,2022,98,"total, 15+"
West Bank and Gaza,PSE,2020,98,"total, 15+"
West Bank and Gaza,PSE,2019,97,"total, 15+"
West Bank and Gaza,PSE,2018,97,"total, 15+"
West Bank and Gaza,PSE,2017,97,"total, 15+"
West Bank and Gaza,PSE,2016,97,"total, 15+"
West Bank and Gaza,PSE,2015,96,"total, 15+"
West Bank and Gaza,PSE,2014,96,"total, 15+"
West Bank and Gaza,PSE,2013,96,"total, 15+"
West Bank and Gaza,PSE,2012,96,"total, 15+"
West Bank and Gaza,PSE,2011,95,"total, 15+"
West Bank and Gaza,PSE,2010,95,"total, 15+"
West Bank and Gaza,PSE,2009,94,"total, 15+"
West Bank and Gaza,PSE,2008,94,"total, 15+"
West Bank and Gaza,PSE,2007,94,"total, 15+"
West Bank and Gaza,PSE,2006,93,"total, 15+"
West Bank and Gaza,PSE,2004,92,"total, 15+"
West Bank and Gaza,PSE,1997,86,"total, 15+"
"Yemen, Rep.",YEM,2004,54.1,"total, 15+"
"Yemen, Rep.",YEM,1994,37,"total, 15+"
Zambia,ZMB,2020,87.5,"total, 15+"
Zambia,ZMB,2018,71.132,"total, 15+"
Zambia,ZMB,2010,83,"total, 15+"
Zambia,ZMB,2007,61.127,"total, 15+"
Zambia,ZMB,2002,69,"total, 15+"
Zambia,ZMB,1999,68,"total, 15+"
Zambia,ZMB,1990,65,"total, 15+"
Zimbabwe,ZWE,2022,89.85,"total, 15+"
Zimbabwe,ZWE,2019,93.228,"total, 15+"
Zimbabwe,ZWE,2014,88.693,"total, 15+"
Zimbabwe,ZWE,2011,83.583,"total, 15+"
Zimbabwe,ZWE,1992,84,"total, 15+"
Zimbabwe,ZWE,1982,78,"total, 15+"
